module,type,name,res_id,src,value
account,model,"process.transition,note",account.process_transition_suppliervalidentries0,Accountant validates the accounting entries coming from the invoice. ,O Contador valida os lançamentos contábeis vindos da fatura.
account,model,"ir.actions.todo.category,name",account.category_accounting_configuration,Accounting,Contabilidade
account,model,"ir.ui.menu,name",account.menu_finance,Accounting,Contabilidade
account,model,"process.node,name",account.process_node_accountingentries0,Accounting,Contabilidade
account,model,"process.node,name",account.process_node_supplieraccountingentries0,Accounting,Contabilidade
account,view,product.product,0,Accounting,Contabilidade
account,view,product.template,0,Accounting,Contabilidade
account,view,res.partner,0,Accounting,Contabilidade
account,view,account.installer,0,Accounting Application Configuration,Configuração do modulo de contabilidade
account,view,wizard.multi.charts.accounts,0,Accounting Application Configuration,Configuração do modulo de contabilidade
account,model,"ir.actions.act_window,name",account.open_board_account,Accounting Dashboard,Painel Contábil
account,model,"ir.ui.menu,name",account.menu_board_account,Accounting Dashboard,Painel Contábil
account,view,account.move,0,Accounting Documents,Documentos Contábeis
account,view,account.move.line,0,Accounting Documents,Documentos Contábeis
account,code,addons/account/account_move_line.py,1014,Accounting Entries,Lançamentos Contábeis
account,view,account.tax,0,Accounting Information,Informação Contábil
account,view,res.partner.bank,0,Accounting Information,Informação Contábil
account,view,product.category,0,Accounting Properties,Propriedades da Conta
account,model,"ir.model,name",account.model_accounting_report,Accounting Report,Relatório Contábil
account,model,"ir.ui.menu,name",account.final_accounting_reports,Accounting Reports,Relatórios Contábeis
account,model,"process.transition,name",account.process_transition_entriesreconcile0,Accounting entries,Lançamentos Contábeis
account,model,"process.transition,name",account.process_transition_supplierentriesreconcile0,Accounting entries,Lançamentos Contábeis
account,model,"process.transition,note",account.process_transition_supplierentriesreconcile0,Accounting entries are an input of the reconciliation.,Os lançamentos contábeis são uma entrada da reconciliação.
account,model,"process.transition,note",account.process_transition_entriesreconcile0,Accounting entries are the first input of the reconciliation.,Os lançamentos contábeis são as primeiras entradas da reconciliação.
account,model,"process.node,note",account.process_node_accountingentries0,Accounting entries.,Lançamentos Contábeis.
account,model,"process.node,note",account.process_node_supplieraccountingentries0,Accounting entries.,Lançamentos Contábeis.
account,view,account.account,0,Accounts,Contas
account,field,"account.financial.report,account_ids",0,Accounts,Contas
account,selection,"account.financial.report,type",0,Accounts,Contas
account,view,account.journal,0,Accounts,Contas
account,model,"ir.actions.act_window,name",account.action_account_form,Accounts,Contas
account,model,"ir.ui.menu,name",account.account_account_menu,Accounts,Contas
account,model,"ir.ui.menu,name",account.account_template_accounts,Accounts,Contas
account,model,"ir.ui.menu,name",account.menu_action_account_form,Accounts,Contas
account,model,"ir.ui.menu,name",account.menu_analytic,Accounts,Contas
account,view,account.journal,0,Accounts Allowed (empty for no control),Contas permitidas (Vazio para não controlar)
account,model,"ir.model,name",account.model_account_fiscal_position_account,Accounts Fiscal Position,Posição Fiscal das Contas
account,view,account.fiscal.position.template,0,Accounts Mapping,Mapeando contas
account,view,account.journal,0,Accounts Type Allowed (empty for no control),Tipos de contas permitidas (em branco para não controlar)
account,view,report.account.receivable,0,Accounts by type,Contas por tipo
account,field,"account.automatic.reconcile,account_ids",0,Accounts to Reconcile,Contas a reconciliar
account,model,"ir.actions.act_window,name",account.act_account_renew_view,Accounts to Renew,Contas para Renovar
account,field,"account.account,active",0,Active,Ativo
account,field,"account.analytic.journal,active",0,Active,Ativo
account,field,"account.fiscal.position,active",0,Active,Ativo
account,field,"account.journal.period,active",0,Active,Ativo
account,field,"account.payment.term,active",0,Active,Ativo
account,field,"account.tax,active",0,Active,Ativo
account,view,account.addtmpl.wizard,0,Add,Incluir
account,view,account.invoice,0,Additional Information,Informação Adicional
account,field,"account.invoice,comment",0,Additional Information,Informação Adicional
account,field,"account.account,adjusted_balance",0,Adjusted Balance,Saldo Ajustado
account,view,account.aged.trial.balance,0,Aged Partner Balance,Saldo anterior do Parceiro
account,model,"ir.actions.act_window,name",account.action_account_aged_balance_view,Aged Partner Balance,Saldo anterior do Parceiro
account,model,"ir.actions.report.xml,name",account.account_aged_partner_balance,Aged Partner Balance,Saldo anterior do Parceiro
account,model,"ir.ui.menu,name",account.menu_aged_trial_balance,Aged Partner Balance,Saldo anterior do Parceiro
account,view,account.aged.trial.balance,0,"Aged Partner Balance is a more detailed report of your receivables by intervals. When opening that report, OpenERP asks for the name of the company, the fiscal period and the size of the interval to be analyzed (in days). OpenERP then calculates a table of credit balance by period. So if you request an interval of 30 days OpenERP generates an analysis of creditors for the past month, past two months, and so on. ","O Saldo em Aberto do Parceiro é um relatório mais detalhado dos seus recebíveis por intervalo. Quando abrir este relatório, o OpenERP pede o nome da empresa, o período fiscal e o intervalo a ser analisado (em dias). O OpenERP, então, calcula a tabela de saldo por período. Assim, se você pedir um intervalo de 30 dias, o OpenERP gera uma análise dos créditos para o mês passado, o penúltimo mês e assim por diante. "
account,model,"ir.actions.act_window,name",account.action_aged_receivable_graph,Aged Receivable,Recebimentos Vencidos
account,view,report.aged.receivable,0,Aged Receivable,Recebimentos Vencidos
account,model,"ir.model,name",account.model_report_aged_receivable,Aged Receivable Till Today,Recebíveis Vencidos até Hoje
account,report,account.aged_trial_balance,0,Aged Trial Balance,Saldo Anterior Tentativo
account,report,account.account.balance,0,All,Tudo
account,selection,"account.balance.report,display_account",0,All,Tudo
account,selection,"account.common.account.report,display_account",0,All,Tudo
account,report,account.general.ledger_landscape,0,All,Tudo
account,selection,"account.report.general.ledger,display_account",0,All,Tudo
account,selection,"account.tax,type_tax_use",0,All,Tudo
account,selection,"account.tax.template,type_tax_use",0,All,Tudo
account,model,"ir.actions.act_window,name",account.act_acc_analytic_acc_5_report_hr_timesheet_invoice_journal,All Analytic Entries,Todos os lançamentos analíticos
account,selection,"account.aged.trial.balance,target_move",0,All Entries,Todos os lançamentos
account,selection,"account.balance.report,target_move",0,All Entries,Todos os lançamentos
account,selection,"account.central.journal,target_move",0,All Entries,Todos os lançamentos
account,selection,"account.chart,target_move",0,All Entries,Todos os lançamentos
account,selection,"account.common.account.report,target_move",0,All Entries,Todos os lançamentos
account,selection,"account.common.journal.report,target_move",0,All Entries,Todos os lançamentos
account,selection,"account.common.partner.report,target_move",0,All Entries,Todos os lançamentos
account,selection,"account.common.report,target_move",0,All Entries,Todos os lançamentos
account,selection,"account.general.journal,target_move",0,All Entries,Todos os lançamentos
account,selection,"account.move.journal,target_move",0,All Entries,Todos os lançamentos
account,selection,"account.partner.balance,target_move",0,All Entries,Todos os lançamentos
account,selection,"account.partner.ledger,target_move",0,All Entries,Todos os lançamentos
account,selection,"account.print.journal,target_move",0,All Entries,Todos os lançamentos
account,selection,"account.report.general.ledger,target_move",0,All Entries,Todos os lançamentos
account,selection,"account.tax.chart,target_move",0,All Entries,Todos os lançamentos
account,selection,"account.vat.declaration,target_move",0,All Entries,Todos os lançamentos
account,selection,"accounting.report,target_move",0,All Entries,Todos os lançamentos
account,code,addons/account/report/common_report_header.py,67,All Entries,Todos os lançamentos
account,view,report.account_type.sales,0,All Months Sales by type,Todas as Vendas do Mês por tipo
account,selection,"account.partner.balance,display_partner",0,All Partners,Todos os Parceiros
account,selection,"account.aged.trial.balance,target_move",0,All Posted Entries,Todos os Lançamentos Postados
account,selection,"account.balance.report,target_move",0,All Posted Entries,Todos os Lançamentos Postados
account,selection,"account.central.journal,target_move",0,All Posted Entries,Todos os Lançamentos Postados
account,selection,"account.chart,target_move",0,All Posted Entries,Todos os Lançamentos Postados
account,selection,"account.common.account.report,target_move",0,All Posted Entries,Todos os Lançamentos Postados
account,selection,"account.common.journal.report,target_move",0,All Posted Entries,Todos os Lançamentos Postados
account,selection,"account.common.partner.report,target_move",0,All Posted Entries,Todos os Lançamentos Postados
account,selection,"account.common.report,target_move",0,All Posted Entries,Todos os Lançamentos Postados
account,selection,"account.general.journal,target_move",0,All Posted Entries,Todos os Lançamentos Postados
account,selection,"account.move.journal,target_move",0,All Posted Entries,Todos os Lançamentos Postados
account,selection,"account.partner.balance,target_move",0,All Posted Entries,Todos os Lançamentos Postados
